ID_REF,GSM674702,GSM674703,GSM674704,GSM674705,GSM674706,GSM674707,GSM674708,GSM674709,GSM674710,GSM674711
cg15888522,0.3725165,0.6014783,0.4183976,0.5532544,0.6083457,0.3145447,0.6359833,0.5587704,0.659063,0.5501516
cg15890111,0.05530643,0.07290245,0.04849158,0.05298222,0.04344508,0.05925961,0.07658544,0.04196857,0.03968616,0.05520671
cg15890484,0.2612726,0.213747,0.3066512,0.2336222,0.1469334,0.2488146,0.2120934,0.260804,0.1744739,0.1362992
cg15893253,0.0393955,0.04067905,0.03357483,0.03894049,0.02754062,0.02901691,0.03122456,0.03624225,0.02439285,0.04342463
cg15894661,0.0323601,0.03207816,0.02827087,0.03077253,0.03153434,0.02606292,0.02749128,0.03065629,0.03263234,0.04400369
cg15895197,0.01502805,0.01961179,0.01598235,0.01970017,0.01630497,0.02456187,0.01789425,0.01775496,0.0158615,0.0222694
cg15895359,0.1294826,0.05531877,0.04540881,0.2550645,0.05862252,0.43088,0.05389832,0.03119349,0.257121,0.06027942
cg15896447,0.8814241,0.8596923,0.8683636,0.872549,0.863254,0.8393715,0.880566,0.8569859,0.8854039,0.8587165
cg15897310,0.04503223,0.06030386,0.05374055,0.06931849,0.04693742,0.04476682,0.04410183,0.05929648,0.04660847,0.05823356
cg15898840,0.03142285,0.04084865,0.03402998,0.02963794,0.03582903,0.08462087,0.03966334,0.02675977,0.03511659,0.03720773
cg15900519,0.1813042,0.08218095,0.1741702,0.1293551,0.06699929,0.1438865,0.09375,0.2298959,0.06830145,0.06510696
cg15900980,0.06487342,0.05830716,0.1327953,0.07152012,0.06257527,0.06405528,0.06369916,0.04909189,0.06434834,0.1173393
cg15901783,0.05097624,0.1699238,0.4542349,0.08605886,0.1813715,0.05882797,0.05196236,0.07191334,0.177907,0.06820386
cg15903282,0.6338271,0.6047087,0.7059275,0.5216168,0.6528854,0.7322574,0.4648021,0.6780728,0.748942,0.4851973
cg15903395,0.1747594,0.4004602,0.2782809,0.4533859,0.3601658,0.3903166,0.4481877,0.3959098,0.4926471,0.4460768
cg15903421,0.02337523,0.05104423,0.03673394,0.04144923,0.06465301,0.03193225,0.03102266,0.02591372,0.02932533,0.03477165
cg15903837,0.6002942,0.6357772,0.6348298,0.6963053,0.7251005,0.6898541,0.7510279,0.5690255,0.5903262,0.7715655
cg15905124,0.5141243,0.5924101,0.6659348,0.6368536,0.653725,0.7362138,0.6737827,0.6311594,0.7576467,0.6214689
cg15905634,0.6073188,0.6446999,0.5710275,0.6243272,0.7351868,0.6919531,0.7063795,0.6591802,0.7631004,0.747367
cg15905979,0.4467105,0.603125,0.4013859,0.4322251,0.5455527,0.5926784,0.5741135,0.4351702,0.5229196,0.6848361
cg15910079,0.2727928,0.3833377,0.3640172,0.2926328,0.4136299,0.5139869,0.3916269,0.426379,0.4170428,0.4118387
cg15910208,0.03207555,0.04778305,0.03833212,0.05022649,0.03853428,0.04138863,0.0359418,0.03395718,0.0337497,0.04034283
cg15910230,0.7470852,0.8161209,0.724829,0.7535636,0.833695,0.7292793,0.8501964,0.7218289,0.8298125,0.8443478
cg15911500,0.03235527,0.02596252,0.02646921,0.02222921,0.02682958,0.02374625,0.02767528,0.02040682,0.02413942,0.0277969
cg15912427,0.04710303,0.04268944,0.05360121,0.04578514,0.04043519,0.05638422,0.03856652,0.04878605,0.03979331,0.03545763
cg15913671,0.4890658,0.8041608,0.8093068,0.7974947,0.6789405,0.7573178,0.7999019,0.8314797,0.6243874,0.6830673
cg15914863,0.5324129,0.3487356,0.6013799,0.5447631,0.3341547,0.6617163,0.3857154,0.08367332,0.4192484,0.5986172
cg15915418,0.4130509,0.1380371,0.1053144,0.4601209,0.1013839,0.4173538,0.1204508,0.09699336,0.4837191,0.09373228
cg15916061,0.12345,0.2255058,0.06901104,0.3760495,0.2793477,0.1923925,0.2992355,0.1440563,0.423811,0.2502624
cg15916628,0.3972081,0.5997022,0.8143228,0.5884496,0.4705882,0.4794203,0.7203842,0.1283906,0.7672312,0.5535662
cg15918284,0.1582817,0.09387504,0.1899038,0.1574593,0.126662,0.1118707,0.09000928,0.206832,0.1076839,0.07084581
cg15919045,0.01580637,0.01704514,0.01946272,0.01962301,0.0181014,0.01780918,0.02294479,0.00871225,0.02009219,0.02010242
cg15920202,0.03618179,0.03494636,0.04137048,0.03802778,0.02873428,0.02902018,0.03902439,0.02617801,0.02987136,0.02685769
cg15923513,0.03416044,0.1208791,0.05685143,0.06989162,0.04266755,0.04871478,0.04319539,0.04760592,0.03996137,0.05610489
cg15925792,0.1495981,0.08122962,0.1308354,0.08809915,0.07278292,0.1068159,0.08367149,0.09116294,0.0658564,0.06408008
cg15926557,0.6913183,0.7628635,0.6201201,0.6087877,0.810219,0.7216981,0.8444906,0.6184143,0.8314311,0.8534355
cg15926585,0.7689229,0.8647149,0.8049183,0.7238095,0.7041194,0.5001385,0.515385,0.8633915,0.6798411,0.7394274
cg15927263,0.02615586,0.03154768,0.02525605,0.02472492,0.02493798,0.02647118,0.02572496,0.02193153,0.02750921,0.0317556
cg15928132,0.4869235,0.6934739,-3.40E+38,0.6291291,0.6923729,0.825738,0.7657294,0.7618026,0.593257,0.7761541
cg15928398,0.09821887,0.1162815,0.05276349,0.06552017,0.1014401,0.07138592,0.1434754,0.06614397,0.06430669,0.06831012
cg15928446,0.03775744,0.05360199,0.03249452,0.05139186,0.04223603,0.05528145,0.04050914,0.04813922,0.03942014,0.05816746
cg15929201,0.02289648,0.03075528,0.02899532,0.02870843,0.03209883,0.03559941,0.02753044,0.02300081,0.02322265,0.03390967
cg15931943,0.01988759,0.03621178,0.2317697,0.05444317,0.04375279,0.02573254,0.03034656,0.02868736,0.02786741,0.04022707
cg15932716,0.04186691,0.03704422,0.08193786,0.02921609,0.02866414,0.03491788,0.05036184,0.02217717,0.03712793,0.04461383
cg15933546,0.6972666,0.8331526,0.7479559,0.7396626,0.8428677,0.7931828,0.8377272,0.7294867,0.8799182,0.8622527
cg15936718,0.2155963,0.2441195,0.2879609,0.2663246,0.2335925,0.329235,0.182021,0.3053435,0.1842505,0.1177545
cg15937081,0.1301627,0.08306495,0.1308411,0.1116774,0.07242226,0.09430021,0.07166381,0.1831597,0.08326928,0.05671956
cg15937958,0.8641919,0.8656512,0.8766705,0.8126222,0.834696,0.8824596,0.8936813,0.8555215,0.8856441,0.8412905
cg15940569,0.1648957,0.1414769,0.2071146,0.2562758,0.1728375,0.3865087,0.09579171,0.2148302,0.1023411,0.132749
cg15942481,0.08011938,0.2586509,0.12,0.3177252,0.06658171,0.09005801,0.1062519,0.09834322,0.08580921,0.0749413
cg15942562,0.6953889,0.8786225,0.9103917,0.7902522,0.8095704,0.652162,0.7467257,0.5615595,0.9251544,0.8112608
cg15944762,0.02152733,0.03444707,0.03077001,0.03195519,0.02561619,0.03408916,0.02638447,0.02504381,0.0268086,0.04015078
cg15944856,0.5195455,0.5214182,0.4293194,0.6377196,0.498894,0.6034471,0.6237474,0.4854454,0.591156,0.6083038
cg15945417,0.01666809,0.02352283,0.02062851,0.02103449,0.02297171,0.02474918,0.01964646,0.01603469,0.01664224,0.02479063
cg15945602,0.7070836,0.7584973,0.744158,0.7483237,0.758623,0.750847,0.7573143,0.8076844,0.7671233,0.7512115
cg15945754,0.7065983,0.783119,0.7006682,0.6652778,0.7829008,0.7065391,0.8033854,0.6745329,0.792633,0.8603703
cg15945769,0.05130597,0.07015389,0.06987844,0.06156303,0.05244021,0.0819407,0.06731247,0.0632495,0.0464679,0.06418795
cg15946545,0.06181665,0.05230082,0.08204321,0.07883324,0.06596605,0.07107963,0.07015713,0.09179402,0.05322166,0.06586082
cg15946807,0.6683361,0.8291833,0.7242703,0.71039,0.8616291,0.8189167,0.8613959,0.795082,0.869606,0.8925454
cg15947959,0.1031098,0.09228395,0.07954405,0.08844581,0.1016124,0.1075641,0.09150773,0.08487697,0.1017315,0.08015116
cg15948326,0.03101149,0.03512737,0.03034608,0.03264156,0.03454416,0.04531875,0.0410645,0.01997571,0.03466893,0.03377119
cg15949277,0.08239767,0.1006491,0.06831658,0.1059084,0.1266378,0.07239397,0.06627822,0.1117879,0.07623012,0.06980696
cg15951107,0.07760549,0.07534504,0.07832663,0.08872687,0.0855914,0.07256647,0.07408567,0.07288495,0.08343753,0.09123929
cg15952487,0.2112922,0.1588532,0.2069741,0.2404661,0.1878903,0.2149618,0.1743303,0.2704659,0.1858012,0.1642162
cg15952725,0.8015025,0.8067146,0.8145178,0.812964,0.7773438,0.84,0.8451955,0.6886989,0.8455124,0.7160898
cg15954792,0.3046241,0.4035547,0.3382527,0.5087343,0.5085402,0.4661351,0.354652,0.3691511,0.4536009,0.492403
cg15955341,0.02998666,0.04457996,0.04086784,0.03525313,0.03498742,0.04827758,0.04019167,0.04783981,0.03017241,0.0358564
cg15957394,0.06542757,0.06209707,0.07919643,0.06503207,0.0589395,0.07843794,0.06198497,0.05011,0.06277245,0.0829077
cg15958424,0.2130665,0.3991827,0.2440035,0.2201635,0.4630496,0.4066109,0.3497329,0.7005364,0.5500871,0.2543406
cg15959756,0.04595083,0.06073262,0.06785376,0.04594142,0.0610311,0.08590549,0.05515154,0.0361557,0.05486817,0.1590574
cg15963417,0.03859686,0.05415861,0.07500792,0.05285608,0.04608111,0.05290377,0.04822473,0.05538961,0.04281981,0.04641758
cg15963971,0.08641975,0.08197875,0.1334579,0.08962076,0.07822974,0.08306736,0.08013494,0.1429361,0.07665396,0.06633141
cg15965055,0.04319241,0.04610019,0.04572871,0.05144468,0.0505755,0.04250527,0.0477671,0.04372708,0.04320251,0.04455852
cg15965510,0.04878429,0.06922297,0.06515393,0.07910695,0.05017557,0.05212539,0.05480102,0.06546008,0.05131169,0.05694505
cg15965913,0.04169956,0.05776682,0.05020224,0.05143628,0.04764317,0.04425524,0.05874914,0.03568444,0.04845523,0.05385131
cg15966253,0.0386657,0.04819802,0.04402755,0.03572283,0.03466704,0.04146858,0.04068531,0.04875426,0.03763941,0.04579146
cg15966757,0.1554144,0.6448207,0.4362339,0.670347,0.4100429,0.8471148,0.6702513,0.5920587,0.4835335,0.2365575
cg15967525,0.5901305,0.5893002,0.7143887,0.4894832,0.5391416,0.1939306,0.4270483,0.564411,0.2902632,0.6471263
cg15970621,0.02134257,0.03764333,0.02548571,0.0551498,0.02921204,0.03558138,0.03028131,0.0285168,0.02226785,0.03612678
cg15971505,0.06950109,0.08103209,0.1031424,0.08135744,0.06434316,0.08053086,0.07062944,0.1120977,0.05866223,0.05755185
cg15971836,0.03122738,0.03832673,0.03739397,0.04192184,0.03740481,0.04082442,0.03999687,0.03499591,0.04627724,0.03690213
cg15972294,0.134985,0.1088682,0.3733961,0.160383,0.0984832,0.3010561,0.1119704,0.2360374,0.09460971,0.1685829
cg15972617,0.1591738,0.1020443,0.1547441,0.1255306,0.08727504,0.1230627,0.1143663,0.1485507,0.085499,0.1066605
cg15973234,0.03579124,0.04401958,0.06606594,0.03976239,0.043306,0.04018017,0.05476399,0.03961205,0.04587365,0.06528781
cg15974053,0.02753588,0.02677442,0.02528568,0.024991,0.02348453,0.03197351,0.03376406,0.0202586,0.02445125,0.02670063
cg15974062,0.08922324,0.06706741,0.1097902,0.1145564,0.0702262,0.0891307,0.06557129,0.1264686,0.06717001,0.06429145
cg15975283,0.5285833,0.6009249,0.6280401,0.6082076,0.5725262,0.7106024,0.7608054,0.4281843,0.7595199,0.7989457
cg15976539,0.4374291,0.2260189,0.3110973,0.4347683,0.3237634,0.613561,0.4961762,0.343382,0.5257689,0.4515086
cg15977272,0.6056089,0.06286088,0.08100743,0.6806487,0.0530777,0.6460823,0.0680397,0.06513747,0.6173321,0.06642254
cg15977278,0.02491197,0.0467685,0.0304604,0.03163073,0.02840753,0.03549383,0.03924852,0.03833544,0.04219764,0.03902049
cg15977816,0.193662,0.1428982,0.4103952,0.1860552,0.102006,0.2461929,0.119053,0.2868555,0.1519512,0.08774474
cg15979098,0.1087928,0.07673797,0.1443493,0.1220193,0.07309012,0.1303889,0.09220212,0.1527911,0.06143944,0.05763558
cg15979932,0.6845861,0.7383901,0.6065452,0.6553115,0.7924876,0.7453374,0.8005629,0.6376022,0.7737226,0.8426178
cg15980408,0.01460028,0.02098311,0.01653823,0.02186909,0.02108078,0.02165354,0.01694483,0.02144272,0.0175279,0.02356184
cg15981265,0.04172876,0.04910189,0.04710542,0.04138476,0.07398164,0.04355131,0.04095537,0.1028037,0.05125176,0.06864055
cg15981554,0.5432157,0.6184741,0.8695004,0.5873757,0.6345516,0.6342143,0.6840295,0.5434926,0.5196943,0.5918555
cg15981753,0.2676248,0.3988864,0.06577402,0.3706157,0.4252742,0.3440058,0.3992282,0.2372267,0.4199715,0.4891737
cg15982308,0.03766026,0.05754177,0.04559848,0.06688605,0.04465602,0.04183381,0.04091738,0.04530692,0.04175288,0.05178361
cg15982419,0.3442556,0.3378885,0.6566125,0.1970158,0.221305,0.9203273,0.1906862,0.3856998,0.1378555,0.1569
cg15983005,0.4089865,0.5970283,0.511484,0.6696936,0.579099,0.712383,0.5942968,0.7717288,0.8095869,0.6530818
cg15983520,0.8012146,0.6115583,0.7419946,0.5609073,0.6625205,0.8088395,0.6479762,0.8121233,0.5959897,0.7469471
cg15983538,0.7567356,0.7505234,0.6610052,0.7886899,0.5797506,0.7825478,0.7963222,0.6532676,0.8518814,0.7465888
cg15984612,0.03781777,0.04825341,0.04502409,0.04607698,0.03263851,0.03812975,0.03935789,0.03589906,0.0384033,0.03596063
cg15984661,0.06640655,0.0794808,0.06799378,0.07086151,0.06364889,0.0647779,0.06747048,0.08061361,0.06423947,0.06872028
cg15984822,0.106383,0.1283979,0.1447386,0.1487,0.1336331,0.1297744,0.1403903,0.08040122,0.1216455,0.1335987
cg15988232,0.1244221,0.4934222,0.9212164,0.6259577,0.4608497,0.4904418,0.2838645,0.883682,0.5576851,0.440848
cg15988792,0.0572238,0.1026482,0.05769604,0.08808269,0.0612969,0.07152151,0.1929019,0.05291711,0.06556423,0.07472922
cg15989091,0.0768272,0.08455981,0.09541614,0.07882974,0.08473692,0.4421934,0.4745334,0.4019693,0.3385272,0.2493001
cg15990015,0.05555021,0.06364038,0.05878708,0.05538766,0.06854678,0.06118236,0.08588358,0.04170777,0.06003923,0.07840513
cg15991288,0.0246624,0.02524117,0.02787137,0.02497198,0.02324829,0.02299441,0.02415562,0.02732324,0.02813456,0.03220529
cg15992730,0.3480935,0.4836353,0.4782609,0.3732719,0.4115044,0.4370371,0.3615786,0.3647845,0.1842433,0.1488999
cg15993402,0.02468913,0.03313707,0.02602431,0.03749317,0.02592477,0.03404917,0.03030609,0.02107302,0.03246753,0.03375489
cg15993674,0.02995806,0.04951989,0.02910592,0.03555077,0.03609516,0.03582996,0.03184052,0.04016291,0.03514496,0.04739348
cg15994159,0.03458315,0.03841799,0.04035829,0.03992796,0.03896592,0.03689813,0.04131459,0.03280888,0.03626676,0.0462659
cg15994781,0.1325262,0.07946408,0.1405392,0.1442953,0.05626016,0.09413742,0.08334314,0.1636142,0.07645851,0.05241992
cg15995002,0.13713,0.0837129,0.1404255,0.1891166,0.07550237,0.1195343,0.08861362,0.2235592,0.07676414,0.08164088
cg15996947,0.53969,0.7986912,0.7597299,0.7343296,0.8566025,0.7813717,0.8816879,0.6915559,0.8592831,0.8627311
cg15997411,0.7691146,0.8628983,0.7101672,0.76813,0.8965594,0.8217068,0.8921971,0.7842541,0.8838418,0.8933045
cg15998761,0.535688,0.6855124,0.6334121,0.6145214,0.6504413,0.4865162,0.6738786,0.5475936,0.7507932,0.8006812
cg16000832,0.02298584,0.04394677,0.02358565,0.03546684,0.02517986,0.03232946,0.04002809,0.02665848,0.02234002,0.03339939
cg16000888,0.03204865,0.04482402,0.04013567,0.04691175,0.02708464,0.0336509,0.03343481,0.04497867,0.02871815,0.04579489
cg16001460,0.3399361,0.1827605,0.2899947,0.3260073,0.1271326,0.2231858,0.1809919,0.293238,0.1435209,0.08533887
cg16001913,0.5942982,0.5697155,0.5513126,0.5279112,0.6281008,0.5653656,0.7160678,0.5926359,0.5842417,0.600381
cg16003238,0.3701906,0.4604535,0.09109087,0.1060902,0.4092336,0.07550783,0.09013359,0.5252234,0.0717741,0.1096258
cg16003500,0.08565337,0.08145334,0.08603896,0.115063,0.06486531,0.09693828,0.06395434,0.09798704,0.07036609,0.06306358
cg16003913,0.1243237,0.4146732,0.271197,0.2157221,0.4185723,0.2041783,0.4451551,0.6745883,0.3793387,0.5977728
cg16004226,0.1167568,0.1163462,0.08592346,0.05345053,0.08677249,0.05609571,0.0865433,0.09123038,0.06508895,0.07541865
cg16004800,0.107518,0.09533307,0.1924571,0.1523875,0.08382042,0.1066364,0.09705221,0.1706989,0.08886707,0.08813319
cg16005224,0.3122419,0.247466,0.1014394,0.2873804,0.2486164,0.3784769,0.260916,0.06678958,0.1966539,0.1945675
cg16005443,0.186025,0.2041592,0.05198325,0.1532267,0.1710541,0.05693931,0.2302407,0.1578024,0.1609506,0.1811146
cg16007185,0.02986597,0.040921,0.03091414,0.03430089,0.03027837,0.03177698,0.03553939,0.02844755,0.0375726,0.03450769
cg16007628,0.145046,0.08540246,0.1184159,0.1330998,0.09014594,0.09832762,0.09473953,0.1516762,0.08303047,0.08190075
cg16007680,0.01789514,0.03531294,0.03136795,0.02986771,0.02800742,0.02534243,0.02591432,0.02281722,0.02632615,0.03616695
cg16008138,0.7414363,0.6974645,0.5486344,0.7476973,0.5282953,0.798381,0.4183108,0.5385826,0.4453362,0.5454841
cg16009558,0.05792291,0.472303,0.3942238,0.087312,0.3777709,0.05195015,0.05929497,0.08860097,0.06181273,0.04514777
cg16011258,0.04462789,0.04054054,0.06227302,0.0887086,0.03892575,0.05489679,0.07432778,0.0625,0.04817276,0.03817651
cg16013246,0.07535934,0.05538157,0.09480262,0.07775974,0.04516928,0.08167451,0.04831313,0.07893953,0.05017301,0.04406535
cg16014085,0.1309682,0.1275688,0.1996727,0.1760359,0.1109229,0.1468179,0.1435043,0.1940898,0.09806926,0.09273697
cg16016036,0.4685958,0.6944795,0.6767268,0.6849005,0.724381,0.7022809,0.7693312,0.691052,0.800763,0.7565643
cg16016641,0.05496382,0.05767107,0.075065,0.07161874,0.05402805,0.06400053,0.05765678,0.04875274,0.04924977,0.05830596
cg16016951,0.02522059,0.03396126,0.044946,0.02819573,0.02718355,0.02920653,0.03203888,0.03156533,0.03075455,0.03916139
cg16017358,0.04642506,0.06974164,0.05437461,0.05817192,0.04336533,0.06550144,0.0621619,0.06208426,0.05138776,0.04563657
cg16017492,0.8063697,0.8910105,0.8949881,0.914287,0.8680975,0.9001674,0.9033524,0.9529681,0.9160346,0.8693145
cg16019273,0.1945278,0.4394161,0.8181521,0.3967785,0.4578609,0.0880302,0.1526092,0.09459062,0.2214545,0.2672105
cg16019620,0.4231782,0.3908288,0.4415954,0.3765264,0.3476246,0.3900862,0.3312402,0.4831776,0.3379979,0.3590226
cg16020904,0.6913098,0.583556,0.8549182,0.8340884,0.6400309,0.859447,0.8589215,0.6321761,0.7721348,0.8328969
cg16022279,0.43799,0.7094169,0.9057955,0.7871889,0.4481822,0.8403902,0.8219477,0.8893022,0.8491243,0.7501552
cg16022344,0.03336861,0.04570925,0.06078066,0.09740037,0.04405777,0.03997597,0.04185218,0.04742879,0.03949366,0.04723045
cg16025584,0.1661421,0.1283364,0.08753202,0.09269384,0.1171065,0.1212585,0.1135082,0.08564141,0.1026993,0.1034396
cg16026550,0.05576304,0.04847076,0.04353674,0.07209097,0.0831636,0.04915715,0.04349768,0.03336437,0.04485428,0.06355991
cg16028753,0.101295,0.07086365,0.09071493,0.1150811,0.1190377,0.0822745,0.1016925,0.06549242,0.1068279,0.1408246
cg16028934,0.03504631,0.04934327,0.07295926,0.06962899,0.05430924,0.05151564,0.04579951,0.04098691,0.04153694,0.04880873
cg16029636,0.03191794,0.05623788,0.06527351,0.04869493,0.05700197,0.04673274,0.04780213,0.04532393,0.03978632,0.05197518
cg16029760,0.1051615,0.1730699,0.06127635,0.4530087,0.3287134,0.07318259,0.2418842,0.5974528,0.2137312,0.3369387
cg16029957,0.06437992,0.0870332,0.0620129,0.06200307,0.18957,0.07887299,0.07528297,0.05689496,0.0561538,0.09602185
cg16034046,0.03154481,0.03092017,0.03023825,0.08554168,0.03197029,0.03174959,0.04355026,0.03243471,0.02895856,0.0283538
cg16034652,0.5127273,0.5851368,0.3929024,0.3994253,0.5466528,0.6618943,0.4504041,0.4879833,0.5711864,0.634167
cg16035277,0.2203579,0.2099288,0.1947008,0.2060408,0.2092766,0.2080655,0.209903,0.1478666,0.2113106,0.1991741
cg16035531,0.533757,0.5748813,0.5075282,0.5480905,0.6615587,0.5602876,0.5785714,0.5272109,0.6691983,0.6639611
cg16036738,0.4350923,0.5934823,0.7087872,0.6210341,0.7130665,0.8299463,0.8004255,0.6899274,0.5606535,0.7882172
cg16037142,0.04363867,0.03783396,0.05819959,0.04533486,0.03762034,0.04126293,0.04142949,0.06321184,0.03960354,0.03759127
cg16040953,0.02964266,0.03801384,0.03732687,0.03990765,0.04332791,0.03367994,0.03470277,0.05179045,0.02233629,0.04633034
cg16041611,0.06314268,0.076627,0.06006752,0.1256962,0.06523339,0.08349679,0.09580044,0.05168438,0.03564525,0.1012835
cg16041660,0.02161208,0.03532312,0.03908077,0.03250267,0.03230722,0.02958973,0.09968671,0.08164918,0.02771663,0.04037219
cg16042149,0.05038242,0.08068401,0.07736202,0.07331549,0.07592327,0.0673127,0.07176175,0.08409419,0.0504683,0.08699546
cg16045696,0.3245706,0.4193322,0.3655107,0.513692,0.4215868,0.4340246,0.444389,0.4560181,0.4814656,0.4398911
cg16046376,0.8681507,0.8808348,0.864437,0.7944962,0.8538737,0.8605192,0.934876,0.8222663,0.9281555,0.8775924
cg16046465,0.2752817,0.04325505,0.03450056,0.05821929,0.06200032,0.04372479,0.04468045,0.02627308,0.06880603,0.05298933
cg16046951,0.3388829,0.1720085,0.2920748,0.2992763,0.1686072,0.229245,0.2000969,0.3437708,0.1694105,0.1498476
cg16047482,0.03116686,0.03171399,0.04057907,0.03156393,0.03186246,0.04141511,0.03443712,0.02127328,0.03292539,0.05099686
cg16049587,0.1014967,0.09839755,0.1136248,0.09830097,0.1001457,0.09482135,0.0764778,0.08979948,0.08669951,0.08914354
cg16050349,0.689451,0.8077859,0.6356327,0.7230591,0.8103477,0.7268232,0.8198893,0.6161473,0.8248006,0.8234717
cg16050784,0.02184097,0.03011324,0.02263531,0.04012054,0.02533251,0.0290326,0.02683911,0.0171203,0.02639746,0.0439899
cg16050957,0.01775299,0.02258885,0.01761851,0.01858254,0.02185191,0.048744,0.01607048,0.01734724,0.01524983,0.0239369
cg16051027,0.108315,0.1082873,0.04738187,0.04612717,0.1110258,0.04294627,0.100189,0.05094839,0.04827395,0.04454009
cg16051685,0.4412746,0.3812384,0.2877522,0.5386176,0.5491893,0.5088422,0.3224123,0.2236008,0.7422425,0.5198717
cg16052901,0.5755682,0.3558559,0.6324347,0.4119718,0.4409121,0.6746352,0.2005792,0.4377859,0.3191668,0.5363135
cg16054422,0.09841047,0.04949949,0.09342338,0.1025424,0.04117746,0.0845699,0.05099126,0.08587632,0.03633039,0.04676259
cg16060664,0.0196236,0.02722658,0.0195226,0.01961882,0.02378793,0.01941901,0.02184216,0.01748581,0.01768846,0.03029189
